T_Feed_C,P_Feed_atm,z_Feed,N_Stages,N_Feed,Reflux_ratio,B_fraction,B_kmolh,D_kmolh,F_Feed_kmolh,P_col_atm,xD,xB,QC_kW,QR_kW,alpha,q_feed,converged
119.27831420650833,1.1635845452277696,0.3277101355753345,17.0,4.0,1.968602499543905,0.6661841778183335,66.61841778183334,33.381582218166656,100.0,1.1635845452277696,0.406529,0.287983,-915.127,1708.032,2.1276,0.9159,True
82.9773070213847,1.0875698432918317,0.546202379224211,24.0,5.0,4.940262990020532,0.7300155041356127,73.00155041356126,26.99844958643874,100.0,1.0875698432918317,0.621363,0.518068,-1498.939,2499.304,2.4218,1.0477,True
110.8719947510747,1.0329083588959658,0.6737005872233928,23.0,7.0,4.981855591366626,0.5906076936585146,59.06076936585146,40.93923063414854,100.0,1.0329083588959658,0.723149,0.64111,-2294.797,3043.669,2.2014,0.9045,True
87.28568642584867,2.554962804074135,0.5574192991144793,16.0,8.0,5.046520985317775,0.3434557506746747,34.34557506746747,65.65442493253252,100.0,2.554962804074135,0.60367,0.468027,-3705.069,4781.332,2.314,1.0927,True
72.05118276827255,2.6034094461738952,0.2257085537175962,18.0,11.0,4.4479665749105575,0.3075740000795511,30.75740000795512,69.24259999204489,100.0,2.6034094461738952,0.332735,0.001,-3505.6,4828.178,2.4334,1.2046,True
116.62396836478048,2.816796582847368,0.2191703995296193,11.0,6.0,3.8822243865812274,0.6437286115750827,64.37286115750827,35.62713884249173,100.0,2.816796582847368,0.278625,0.186059,-1623.273,2595.964,2.0662,1.0154,True
113.01123996573747,1.417537352374883,0.2293529735008541,30.0,16.0,1.9085271471672849,0.7232528193770515,72.32528193770516,27.674718062294843,100.0,1.417537352374883,0.425551,0.15421,-748.657,1633.758,2.165,0.9676,True
108.19014646986548,2.8919403211270787,0.5820981571482204,15.0,10.0,5.147066782728894,0.4026879350875981,40.26879350875981,59.73120649124019,100.0,2.8919403211270787,0.617252,0.52871,-3428.057,4385.034,2.1299,1.0111,True
77.44235367340805,1.753411038796716,0.3431316180268043,12.0,8.0,2.7351564457105555,0.3283054801753677,32.83054801753677,67.16945198246323,100.0,1.753411038796716,0.397892,0.230056,-2353.655,3510.825,2.4328,1.1277,True
104.12725723232732,1.5924202350699712,0.6617154981772866,27.0,9.0,4.7760246678640215,0.5058205176436785,50.582051764367854,49.41794823563215,100.0,1.5924202350699712,0.722642,0.60183,-2647.69,3488.956,2.2274,0.9612,True
99.93038666588016,1.209390135020193,0.5662466675028625,11.0,6.0,3.734371193262629,0.3716992165132696,37.16992165132696,62.83007834867304,100.0,1.209390135020193,0.598029,0.511836,-2777.061,3657.204,2.2801,0.9748,True
115.8222407192358,1.3798372426452938,0.2892089449056153,13.0,6.0,4.476523936894524,0.2875411927427542,28.754119274275425,71.24588072572458,100.0,1.3798372426452938,0.349576,0.138835,-3612.571,4455.433,2.1444,0.9459,True
71.71770853155003,2.294543778789534,0.359251540910055,32.0,15.0,1.5785665732727376,0.3814696421652663,38.14696421652664,61.853035783473366,100.0,2.294543778789534,0.525167,0.090837,-1480.232,2768.175,2.4515,1.1755,True
69.34061643101609,2.691833731103146,0.3875157091751795,22.0,16.0,4.817813486146135,0.2089923959892217,20.89923959892217,79.10076040107782,100.0,2.691833731103146,0.47337,0.058084,-4270.0,5586.919,2.4507,1.2004,True
68.86742714654169,1.331715642947099,0.4706462777786951,32.0,12.0,5.932384046923891,0.2715197283244925,27.151972832449257,72.84802716755074,100.0,1.331715642947099,0.591992,0.145581,-4697.369,5875.439,2.5225,1.1313,True
111.10173875859248,1.9285416721036563,0.46636722178986,20.0,14.0,4.69258568117519,0.5894903747752357,58.94903747752357,41.05096252247643,100.0,1.9285416721036563,0.529154,0.423181,-2170.908,3047.727,2.1548,0.9694,True
70.94591030859479,2.9662323707167886,0.3945791088923791,35.0,26.0,3.035975541463936,0.3570337512685345,35.70337512685345,64.29662487314656,100.0,2.9662323707167886,0.535021,0.141133,-2410.025,3724.942,2.4241,1.2047,True
73.4780928039653,2.2986322486104624,0.5408568329154956,11.0,5.0,2.379811534769253,0.6722455501824427,67.22455501824427,32.775444981755726,100.0,2.2986322486104624,0.579658,0.523104,-1026.331,2232.858,2.4372,1.1452,True
115.2204763058607,1.5199389076955132,0.5781457828772112,15.0,11.0,2.682837547597008,0.7610980652450403,76.10980652450404,23.890193475495963,100.0,1.5199389076955132,0.616931,0.565973,-827.081,1594.524,2.1422,0.9187,True
116.25348054087029,2.253662546015878,0.345079797565256,29.0,7.0,5.734939418832867,0.6598988726595543,65.98988726595543,34.01011273404457,100.0,2.253662546015878,0.456098,0.287321,-2131.297,3049.959,2.0973,0.9761,True
77.73385569343789,1.3390873704611352,0.2988000692426645,20.0,13.0,2.646713083117058,0.7311226808921776,73.11226808921776,26.88773191078224,100.0,1.3390873704611352,0.400423,0.261418,-908.643,2038.791,2.4512,1.1134,True
98.68181112189863,1.0230396737053102,0.7145939556163028,25.0,13.0,5.277510253171587,0.540564417384477,54.0564417384477,45.9435582615523,100.0,1.0230396737053102,0.760458,0.676287,-2703.667,3551.094,2.2994,0.9535,True
72.3512963792703,1.7982399428359015,0.7752156190934703,30.0,9.0,4.483691524933115,0.5574777462956029,55.74777462956029,44.25222537043971,100.0,1.7982399428359015,0.824697,0.735853,-2250.993,3412.795,2.4713,1.0985,True
113.992930490194,1.7134502796303304,0.2051357702496135,20.0,12.0,3.720871982743603,0.5606620531605419,56.06620531605419,43.93379468394581,100.0,1.7134502796303304,0.324397,0.111756,-1934.459,2818.982,2.1424,0.9795,True
86.76735327172966,2.684605207965851,0.41569329290591,10.0,4.0,5.793624913882876,0.4972166961763877,49.72166961763877,50.278330382361226,100.0,2.684605207965851,0.456671,0.374319,-3177.381,4325.722,2.3116,1.1186,True
109.03273515732512,1.4343567980897272,0.6412579838699439,16.0,5.0,4.645765284013471,0.2572912362634172,25.72912362634172,74.27087637365828,100.0,1.4343567980897272,0.679844,0.530989,-3881.725,4702.884,2.196,0.9347,True
102.20694551913014,1.66773655758771,0.7654775386323782,11.0,5.0,2.998753995054932,0.4936841262806246,49.36841262806246,50.63158737193754,100.0,1.66773655758771,0.782943,0.746617,-1888.218,2748.251,2.239,0.9602,True
91.54820712308684,2.476170753050862,0.5811290749045217,14.0,9.0,5.217923907456967,0.3734998459966168,37.34998459966168,62.65001540033832,100.0,2.476170753050862,0.618505,0.518742,-3609.246,4716.857,2.2838,1.0672,True
108.54712940200376,2.942710674744548,0.322537681643061,22.0,11.0,4.094420531580677,0.2939421291247096,29.39421291247096,70.60578708752904,100.0,2.942710674744548,0.420359,0.088151,-3360.117,4340.225,2.1245,1.0442,True
72.55943081851325,2.626863004072276,0.6635284025736347,11.0,7.0,5.360469727481071,0.7657863198991306,76.57863198991306,23.421368010086937,100.0,2.626863004072276,0.687211,0.656892,-1381.721,2596.376,2.4282,1.1486,True
79.28978537344557,2.459818303628809,0.2630466328186871,26.0,8.0,3.8454779964304553,0.3877923715053206,38.77923715053206,61.22076284946794,100.0,2.459818303628809,0.401937,0.043909,-2726.679,4001.304,2.3827,1.1611,True
116.82503724927582,2.8598442692620294,0.4447989937662981,19.0,14.0,1.9853657531300268,0.4101731069952952,41.01731069952952,58.98268930047048,100.0,2.8598442692620294,0.507636,0.354776,-1634.627,2556.025,2.0624,0.9882,True
90.1134044854059,2.993706323898384,0.210466998830635,18.0,10.0,4.177444745013991,0.5737221279426947,57.37221279426947,42.62778720573053,100.0,2.993706323898384,0.31559,0.132237,-2034.438,3281.061,2.2694,1.1431,True
82.74897002196064,2.312493335597631,0.2306416807572696,22.0,13.0,2.7890375511564303,0.729036167581181,72.90361675811809,27.09638324188191,100.0,2.312493335597631,0.371023,0.178594,-960.121,2159.101,2.3624,1.143,True
65.91401741178572,2.0934338610904444,0.3475312741234158,11.0,7.0,4.328045592824187,0.7874512052988902,78.74512052988902,21.25487947011098,100.0,2.0934338610904444,0.398228,0.334218,-1062.744,2370.476,2.508,1.194,True
96.57996641788652,1.0958324138605269,0.4884843373666442,30.0,11.0,2.985161143642996,0.7883290402942018,78.83290402942018,21.167095970579823,100.0,1.0958324138605269,0.599072,0.45857,-788.936,1696.487,2.3126,0.9944,True
105.01851913632544,2.9132428660024603,0.2323182572601605,20.0,15.0,5.091321439010009,0.429253320901566,42.9253320901566,57.0746679098434,100.0,2.9132428660024603,0.338235,0.091865,-3256.037,4276.439,2.1542,1.07,True
110.52102312383408,1.2954438744668575,0.4577043429445017,24.0,18.0,5.6857029469737945,0.7802134776393002,78.02134776393001,21.97865223606999,100.0,1.2954438744668575,0.531071,0.437716,-1369.159,2184.468,2.1911,0.9448,True
100.26339115648958,2.163380971636574,0.7503500917523527,28.0,21.0,5.624804461438254,0.677579055120311,67.7579055120311,32.2420944879689,100.0,2.163380971636574,0.789901,0.731238,-2014.446,2907.079,2.2297,0.993,True
103.28587809722475,2.621675284887655,0.7557622402261925,27.0,19.0,2.027859717555983,0.6338377552822179,63.38377552822179,36.61622447177821,100.0,2.621675284887655,0.798052,0.731735,-1022.158,1974.667,2.1826,0.9993,True
108.476045478925,1.953071466112359,0.7390220453510867,19.0,12.0,4.531555231540149,0.6562567066359797,65.62567066359797,34.37432933640203,100.0,1.953071466112359,0.768431,0.722709,-1746.625,2607.178,2.1745,0.9482,True
105.88286556211456,1.5292088433182842,0.3971356650574595,27.0,20.0,5.243891958002842,0.2200148325090306,22.001483250903068,77.99851674909694,100.0,1.5292088433182842,0.490722,0.065382,-4527.45,5434.509,2.2165,0.9836,True
60.149206883864096,1.257793781074836,0.4540907967604586,14.0,6.0,4.77122988922947,0.3618245767718114,36.18245767718115,63.81754232281885,100.0,1.257793781074836,0.512774,0.349876,-3427.85,4665.71,2.5959,1.1691,True
94.6824983468245,1.6982558267343024,0.7374684100212969,19.0,4.0,4.898664562967792,0.6098850219635673,60.988502196356734,39.01149780364327,100.0,1.6982558267343024,0.770366,0.71615,-2144.085,3095.565,2.2976,0.9988,True
78.26560667819138,1.0408749962353236,0.4855550613679552,15.0,5.0,5.802774813464563,0.4123466830423193,41.23466830423193,58.76533169576807,100.0,1.0408749962353236,0.540835,0.405166,-3696.879,4744.783,2.4618,1.0743,True
75.64336037375648,2.0554581246695585,0.6653091731569442,13.0,8.0,2.748046351802148,0.3269668462570685,32.69668462570685,67.30331537429315,100.0,2.0554581246695585,0.695753,0.601929,-2363.902,3470.921,2.4321,1.109,True
86.01063563822743,1.1203284830674252,0.5421439012242139,30.0,15.0,5.337385653181131,0.515338781124423,51.5338781124423,48.4661218875577,100.0,1.1203284830674252,0.632823,0.457,-2844.816,3885.474,2.3959,1.0361,True
73.34712998393977,2.2699233493395083,0.7726943110517093,16.0,7.0,5.892885374628913,0.3066726987517634,30.667269875176338,69.33273012482366,100.0,2.2699233493395083,0.798696,0.714404,-4458.812,5608.807,2.4397,1.1155,True
84.50229748127289,2.792235889238813,0.5247539639940507,16.0,8.0,2.497059753066617,0.6972432194238057,69.72432194238057,30.27567805761943,100.0,2.792235889238813,0.57797,0.501697,-986.418,2140.081,2.3244,1.1199,True
111.65508020232409,2.2175539940752635,0.580352142139861,18.0,10.0,1.6076126428909652,0.3097408077172934,30.97408077172934,69.02591922827065,100.0,2.2175539940752635,0.631857,0.466781,-1677.957,2560.866,2.1359,0.9657,True
95.87562274433112,2.0039053243059874,0.735054710972892,16.0,9.0,3.298874288710042,0.3450595901152213,34.50595901152214,65.49404098847786,100.0,2.0039053243059874,0.76218,0.682424,-2612.216,3561.685,2.2728,1.0074,True
98.82201535227348,1.5543779909240918,0.4250114437069932,15.0,9.0,5.749624478423988,0.2920378563801718,29.203785638017184,70.79621436198282,100.0,1.5543779909240918,0.479038,0.29405,-4426.096,5402.292,2.2717,1.0128,True
96.88890691822584,1.7017407853675026,0.3330018730214876,32.0,10.0,5.616469579042007,0.4590898563250134,45.90898563250134,54.09101436749866,100.0,1.7017407853675026,0.472583,0.16843,-3342.108,4311.233,2.2798,1.0396,True
63.22397972272303,1.854296444461418,0.2501000998836809,26.0,8.0,1.900133167970376,0.3933138277285778,39.33138277285778,60.66861722714222,100.0,1.854296444461418,0.415664,0.001,-1647.767,2987.789,2.5415,1.2075,True
111.39147345032087,2.8542375154589585,0.5495138341840317,18.0,4.0,2.9688046803962536,0.6830388936711445,68.30388936711445,31.69611063288555,100.0,2.8542375154589585,0.600452,0.526186,-1169.364,2103.512,2.1062,0.9992,True
87.56757961567428,2.8931553282199154,0.4109687632603137,32.0,21.0,1.9948256530807305,0.631344516412502,63.1344516412502,36.8655483587498,100.0,2.8931553282199154,0.540737,0.335156,-1027.581,2208.926,2.2948,1.1249,True
104.68170214070511,1.8129593332771616,0.7377154830128692,13.0,9.0,5.200686202179066,0.2808995878984591,28.08995878984592,71.91004121015408,100.0,1.8129593332771616,0.757927,0.686299,-4156.813,5005.121,2.2119,0.9591,True
80.70895274392358,1.239071796592011,0.262225481328586,15.0,5.0,3.260999406654081,0.6757417286557625,67.57417286557626,32.42582713442374,100.0,1.239071796592011,0.347115,0.221163,-1294.382,2419.603,2.4324,1.1001,True
112.3230020393838,2.0370816744744604,0.5739619494520751,22.0,14.0,2.444523821268171,0.2629884320607648,26.298843206076484,73.70115679392352,100.0,2.0370816744744604,0.63283,0.409214,-2362.141,3220.068,2.1396,0.9554,True
94.41600249685168,2.769983576690924,0.7610841376420245,29.0,18.0,3.5153583871350715,0.5010095411107481,50.10095411107481,49.89904588892519,100.0,2.769983576690924,0.804735,0.716618,-2094.601,3098.313,2.2462,1.045,True
73.10646998791265,2.7365061586168675,0.3403956313061048,34.0,18.0,1.7220134844407575,0.4321388174161566,43.21388174161566,56.78611825838434,100.0,2.7365061586168675,0.512153,0.114774,-1430.982,2738.888,2.4183,1.1915,True
100.10575036109336,1.4638505491734697,0.5238644027971584,29.0,20.0,3.0252932926435268,0.7923948941440635,79.23948941440635,20.76051058559365,100.0,1.4638505491734697,0.612351,0.501214,-771.163,1704.595,2.266,0.9907,True
62.87372239738829,1.497285882835823,0.2084467102326611,26.0,20.0,5.764137086666614,0.3105761385375132,31.057613853751327,68.94238614624868,100.0,1.497285882835823,0.359816,0.001,-4353.07,5643.296,2.5621,1.1983,True
96.19870024301076,1.5244305576239277,0.3173284425273672,18.0,14.0,4.874714484046976,0.5533756687887403,55.33756687887404,44.66243312112597,100.0,1.5244305576239277,0.393623,0.25573,-2439.303,3434.78,2.2942,1.0367,True
60.46343585649,1.2075271183205454,0.3299181060676053,19.0,7.0,2.386986709760536,0.763432337846291,76.3432337846291,23.656766215370894,100.0,1.2075271183205454,0.436024,0.296538,-749.051,2006.497,2.5959,1.1809,True
71.35115406138483,2.445985192315514,0.7650258543407016,34.0,21.0,5.878348169873389,0.3698607371873534,36.98607371873535,63.01392628126465,100.0,2.445985192315514,0.815119,0.67904,-4052.469,5283.094,2.4469,1.1333,True
105.96883104271387,2.121760488140189,0.634813114399982,28.0,18.0,2.50143883699782,0.6422370021733805,64.22370021733805,35.77629978266195,100.0,2.121760488140189,0.700376,0.598594,-1170.696,2070.241,2.1862,0.98,True
66.72458153715547,1.7808440982539515,0.3294883830103928,19.0,5.0,1.5931414381769595,0.2707457997806805,27.074579978068048,72.92542002193196,100.0,1.7808440982539515,0.43772,0.037293,-1737.21,3028.526,2.5172,1.1786,True
92.837373884351,2.7304389573937584,0.4861705734081887,31.0,17.0,2.0898518745332364,0.2003550965399097,20.035509653990974,79.96449034600903,100.0,2.7304389573937584,0.597668,0.043875,-2299.604,3422.888,2.2608,1.0846,True
75.93915625169863,1.189605216161701,0.6364617545433908,25.0,9.0,4.502171885622316,0.7007009647434352,70.07009647434353,29.92990352565647,100.0,1.189605216161701,0.70288,0.609005,-1527.011,2594.607,2.473,1.0725,True
101.82059605460309,1.885638609436004,0.4603752799921344,19.0,9.0,1.732636155852231,0.5454269070060767,54.54269070060767,45.457309299392335,100.0,1.885638609436004,0.53433,0.399409,-1152.326,2094.012,2.2312,1.0098,True
99.00749652660676,2.695839995944917,0.4202050150663418,19.0,7.0,4.707295562602026,0.3406639317127573,34.066393171275735,65.93360682872427,100.0,2.695839995944917,0.492409,0.279695,-3503.008,4571.243,2.2131,1.0637,True
85.02080860651115,2.867293461974678,0.6566917495399733,12.0,4.0,2.629141988689732,0.6668211224218197,66.68211224218197,33.31788775781803,100.0,2.867293461974678,0.687302,0.640602,-1123.046,2260.76,2.3165,1.1045,True
89.15884040974345,1.0153570294886352,0.2272808764977916,23.0,15.0,2.942514698854332,0.7793519436561183,77.93519436561182,22.06480563438818,100.0,1.0153570294886352,0.375523,0.185571,-806.123,1858.128,2.376,1.0567,True
65.79963570907469,2.2213482722473623,0.7458385468771549,10.0,4.0,5.407520532920051,0.5073814399535639,50.73814399535639,49.26185600464361,100.0,2.2213482722473623,0.764992,0.725983,-2930.955,4154.925,2.5025,1.1505,True
66.46844020960478,1.6958676275849265,0.3582940493034115,34.0,14.0,3.68162679128524,0.4495550479825686,44.95550479825686,55.04449520174314,100.0,1.6958676275849265,0.520872,0.1592,-2410.983,3675.564,2.5235,1.1724,True
118.18199989839933,2.172212399562784,0.2131185997288167,26.0,12.0,3.47907847084592,0.7702175987082591,77.02175987082592,22.978240129174083,100.0,2.172212399562784,0.359179,0.169655,-957.605,1860.381,2.0859,0.9803,True
118.70932633007402,1.4130397471601772,0.5300340752111903,19.0,12.0,5.366244737255209,0.5234571097339984,52.34571097339984,47.65428902660016,100.0,1.4130397471601772,0.581765,0.483187,-2821.752,3572.422,2.1197,0.9043,True
118.23017899981517,1.6846652537322049,0.270694378593116,32.0,11.0,5.302953266774411,0.5926866909988979,59.26866909988979,40.73133090011021,100.0,1.6846652537322049,0.415559,0.170962,-2386.34,3228.571,2.1099,0.951,True
82.58124410343082,2.0080555775733746,0.7997935610120073,32.0,12.0,3.651907578275128,0.3294100437033268,32.941004370332685,67.05899562966732,100.0,2.0080555775733746,0.846985,0.705255,-2905.601,3936.814,2.3789,1.059,True
67.31344728448933,1.5104071625659343,0.4363111288819519,18.0,13.0,4.1339486157776,0.5658415547429051,56.58415547429051,43.41584452570949,100.0,1.5104071625659343,0.506519,0.383079,-2063.458,3266.523,2.526,1.1505,True
73.72829059162466,1.2027671445653458,0.6104260889602046,15.0,11.0,2.171796166593639,0.3420119749544575,34.201197495445754,65.79880250455425,100.0,1.2027671445653458,0.652732,0.529841,-1941.274,3053.601,2.49,1.0863,True
98.9364322571498,1.058908317579244,0.7530186397141223,33.0,22.0,3.672132116601027,0.4885116140397975,48.85116140397975,51.148838596020255,100.0,1.058908317579244,0.803969,0.700222,-2198.226,3056.824,2.2956,0.9491,True
114.34977228400548,1.5707458801138885,0.6278775305006443,31.0,16.0,5.995492645379291,0.581260038278161,58.1260038278161,41.8739961721839,100.0,1.5707458801138885,0.694978,0.580158,-2704.341,3499.948,2.1467,0.9187,True
78.77832862641621,2.587080359183966,0.7301727478286772,16.0,9.0,4.0183431163381815,0.2404329860002744,24.04329860002744,75.95670139997256,100.0,2.587080359183966,0.759133,0.637496,-3570.906,4665.019,2.3804,1.1107,True
61.63470081983503,1.8687933056142088,0.627060551389464,12.0,8.0,5.166640860238532,0.7421393471537658,74.21393471537658,25.78606528462342,100.0,1.8687933056142088,0.6575,0.615781,-1479.965,2730.483,2.5535,1.1682,True
105.64702211191728,2.448256733641468,0.4328729386829145,17.0,5.0,3.57094531848785,0.4138742833038609,41.387428330386086,58.61257166961392,100.0,2.448256733641468,0.497567,0.342002,-2480.827,3465.737,2.1724,1.0213,True
116.09685593558874,1.454171791542816,0.719932609531515,22.0,11.0,3.743478290561121,0.3599153808650144,35.99153808650144,64.00846191349856,100.0,1.454171791542816,0.758324,0.652028,-2841.239,3568.768,2.1385,0.8941,True
103.14036929724632,2.7254105149259304,0.2280246571560135,34.0,27.0,1.5880109761175365,0.3554260099395807,35.542600993958075,64.45739900604192,100.0,2.7254105149259304,0.451483,0.001,-1550.075,2646.579,2.1786,1.0705,True
118.5020255730066,1.149929974899829,0.4548898394093072,14.0,7.0,2.518432863636191,0.7268398324717409,72.68398324717408,27.31601675282592,100.0,1.149929974899829,0.504517,0.435886,-897.139,1645.446,2.1345,0.9029,True
94.48447070565484,2.26052177185494,0.5185636859359399,27.0,13.0,2.156133003558975,0.6986079007018098,69.86079007018098,30.139209929819017,100.0,2.26052177185494,0.611206,0.478997,-878.889,1912.58,2.2711,1.0522,True
102.30709075625208,1.0450324935645148,0.5611151659822337,18.0,4.0,4.906956128445861,0.3175631454888817,31.756314548888177,68.24368545111182,100.0,1.0450324935645148,0.61288,0.448988,-3761.543,4621.81,2.2693,0.9574,True
112.4819112885285,2.8064713475024785,0.6985686746011729,16.0,11.0,5.973788124891749,0.4735391130933847,47.35391130933848,52.64608869066152,100.0,2.8064713475024785,0.725452,0.66783,-3390.031,4339.681,2.0998,0.9735,True
118.34087619208992,2.0283268147939064,0.7703235955482404,24.0,9.0,5.632066778659878,0.4075452130286988,40.75452130286988,59.245478697130125,100.0,2.0283268147939064,0.803432,0.721197,-3651.113,4417.176,2.0919,0.9035,True
67.8391671396848,1.1697376948904106,0.5634717970418517,14.0,5.0,3.695065372409829,0.4348413377915022,43.48413377915023,56.51586622084977,100.0,1.1697376948904106,0.612118,0.501777,-2471.374,3607.827,2.5388,1.117,True
74.75881573199379,2.02050817288206,0.7470652393243824,19.0,15.0,3.087345962790793,0.509245160791953,50.9245160791953,49.0754839208047,100.0,2.02050817288206,0.777858,0.715831,-1866.896,3015.055,2.4409,1.1012,True
101.31468549706844,2.6533580440968065,0.6247154750992776,22.0,9.0,1.8845093598447276,0.5038543664242652,50.38543664242652,49.61456335757348,100.0,2.6533580440968065,0.683464,0.566644,-1331.862,2328.371,2.1968,1.0259,True
66.05394557702884,2.25908214016476,0.3861307021693432,14.0,9.0,3.6139045097783926,0.2517320362115415,25.17320362115415,74.82679637884584,100.0,2.25908214016476,0.448419,0.204231,-3220.546,4538.159,2.4986,1.196,True
61.80149477732406,1.8666114237654163,0.7080779551862557,18.0,14.0,5.308212281972599,0.7740815802141991,77.40815802141992,22.59184197858008,100.0,1.8666114237654163,0.743367,0.699215,-1322.301,2547.883,2.5523,1.1572,True
110.2951192585572,1.010340046223306,0.2392698481032978,29.0,16.0,5.478677095171388,0.5172787197473732,51.72787197473732,48.27212802526268,100.0,1.010340046223306,0.394205,0.095008,-2898.276,3784.692,2.2071,0.9603,True
61.78298849282175,1.0781506086434791,0.5192699483669543,11.0,6.0,1.893204350881107,0.7091653228664878,70.91653228664879,29.08346771335121,100.0,1.0781506086434791,0.562802,0.502249,-777.599,1996.152,2.5918,1.1456,True
113.20820038104578,2.7046136301433177,0.7417470795534342,34.0,12.0,4.91196379614285,0.4575224244793959,45.75224244793959,54.24775755206041,100.0,2.7046136301433177,0.795315,0.678175,-2966.388,3828.237,2.0991,0.9603,True
74.09590708704495,2.5822576661504,0.257529400258213,13.0,6.0,5.030286630916287,0.7597290344742482,75.97290344742483,24.027096552575173,100.0,2.5822576661504,0.3298,0.234619,-1348.091,2658.281,2.4181,1.1905,True
104.4010388091,2.4616631713036523,0.630036268312289,25.0,12.0,4.036197884582034,0.4401929037546656,44.01929037546656,55.98070962453344,100.0,2.4616631713036523,0.688796,0.555503,-2641.353,3576.687,2.1817,1.0029,True
95.99487150989928,2.1011307009842786,0.3647987163862156,18.0,7.0,4.545217648662343,0.2833265861500456,28.33265861500456,71.66734138499544,100.0,2.1011307009842786,0.442514,0.169305,-3703.821,4747.752,2.267,1.0575,True
101.71658817835396,2.5906779442750345,0.3763846231006705,11.0,4.0,2.876354917220729,0.3538727613698006,35.38727613698007,64.61272386301994,100.0,2.5906779442750345,0.424016,0.290065,-2331.797,3370.102,2.1967,1.0523,True
97.84749032615709,2.9818837781244514,0.7688925886345575,14.0,6.0,4.362353960083901,0.7775436517178431,77.75436517178431,22.245634828215685,100.0,2.9818837781244514,0.79073,0.762925,-1112.528,2116.155,2.2081,1.0381,True
95.43452042688408,2.950709923059325,0.7356894852074283,26.0,18.0,3.404275721366057,0.4738175598471248,47.38175598471248,52.61824401528752,100.0,2.950709923059325,0.779238,0.687549,-2155.085,3175.007,2.229,1.0517,True
91.08080283875822,2.428358454609816,0.5996279404852219,17.0,11.0,2.4155390443267923,0.6841176656250101,68.41176656250101,31.588233437498985,100.0,2.428358454609816,0.646526,0.577449,-1006.79,2063.371,2.2899,1.0648,True
63.31331611508744,1.774708416276905,0.3809925530799143,25.0,20.0,3.622256879102299,0.2968130875658528,29.68130875658528,70.31869124341472,100.0,1.774708416276905,0.485915,0.13421,-3032.991,4350.764,2.5448,1.1872,True
89.44767949651401,2.065934259310943,0.54700053109347,17.0,4.0,3.9682620442896,0.5857264772696826,58.57264772696826,41.42735227303174,100.0,2.065934259310943,0.599262,0.508302,-1911.074,2959.555,2.3211,1.0625,True
109.57818764663476,2.4084939947066357,0.2979135581614197,31.0,21.0,2.529973114287049,0.3973251512351285,39.73251512351285,60.267484876487146,100.0,2.4084939947066357,0.45019,0.066285,-1977.275,2944.48,2.1429,1.0188,True
60.98180560066076,2.7540145191340955,0.7791295259871749,15.0,4.0,3.151784700374045,0.5438187940512259,54.38187940512259,45.61812059487741,100.0,2.7540145191340955,0.803894,0.758152,-1756.711,3050.714,2.5144,1.1917,True
100.7928161214056,1.6165302143718256,0.3365176121607441,33.0,15.0,1.8758061688762653,0.2501981614145463,25.019816141454637,74.98018385854536,100.0,1.6165302143718256,0.498661,0.001,-2021.848,2962.52,2.2528,1.0178,True
118.06615887606398,1.4784764337435194,0.7686501713061633,26.0,16.0,4.385776368757379,0.6363535292822877,63.63535292822877,36.36464707177123,100.0,1.4784764337435194,0.804026,0.748596,-1824.709,2537.308,2.1215,0.8803,True
93.5941777721731,2.64937975616872,0.5365493853201355,29.0,18.0,5.012200561082757,0.2052657782149043,20.526577821490434,79.47342217850957,100.0,2.64937975616872,0.618125,0.218028,-4448.115,5545.422,2.2588,1.0713,True
106.9391763414106,2.7992879863982623,0.5704179333612511,26.0,20.0,2.248717670658709,0.5368181567161393,53.68181567161393,46.31818432838607,100.0,2.7992879863982623,0.639103,0.511577,-1396.262,2366.905,2.1445,1.0141,True
83.62636688932868,2.8341735854595558,0.6333024225697185,31.0,9.0,2.7838501136956206,0.7145439612185476,71.45439612185476,28.545603878145243,100.0,2.8341735854595558,0.717032,0.600835,-1004.127,2155.977,2.3293,1.1121,True
102.9665795316408,2.700536274430392,0.2745806625059212,23.0,15.0,5.388848448442796,0.2772499173683834,27.72499173683834,72.27500826316165,100.0,2.700536274430392,0.385621,0.001,-4311.41,5402.78,2.1812,1.0644,True
78.57480900910033,1.9361999478465184,0.6204020365806202,13.0,9.0,2.624232170315246,0.3041033057292014,30.410330572920145,69.58966942707985,100.0,1.9361999478465184,0.654191,0.542244,-2345.443,3448.813,2.4146,1.0962,True
69.6707327960114,1.1673599681512208,0.7517499658523179,20.0,8.0,3.448622140573258,0.4634294211075376,46.34294211075376,53.65705788924624,100.0,1.1673599681512208,0.791007,0.706605,-2226.191,3281.755,2.5243,1.0852,True
106.71115483048604,2.3427487025916838,0.6169992056070888,29.0,22.0,4.492874841325841,0.7049314216150515,70.49314216150515,29.50685783849485,100.0,2.3427487025916838,0.679937,0.589095,-1520.165,2431.319,2.1692,0.9888,True
61.32138395756759,2.1271238749676176,0.4345781273560054,16.0,7.0,1.6447094434404297,0.2160980214638561,21.60980214638561,78.39019785361438,100.0,2.1271238749676176,0.510492,0.160722,-1938.549,3247.003,2.5431,1.2052,True
105.3664777668364,1.6136767865886137,0.2040872943570422,17.0,13.0,5.654639157680833,0.7371980570023222,73.71980570023223,26.28019429976777,100.0,1.6136767865886137,0.302478,0.168816,-1615.171,2603.589,2.2164,1.0138,True
